51,67,33,77,21,40,13,93,98,6,10,19,58,83,81,54,42,64,47,70,12,18,86,78,28,25,55,63,38,8,61,9,14,30,74,66,72,68,65,17,37,36,5,59,82,79,27,57,96,76,29,24,53,73,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,71,4,0,2,22,97,99,35,56,20,92,60,94,31,3,26,49,88,84,7,11,43,48,16,69,75
51,67,33,77,21,40,13,93,98,6,10,19,58,83,81,54,42,64,47,70,12,18,86,78,28,25,55,49,38,8,61,9,14,30,74,66,72,68,65,17,37,36,5,59,82,79,27,57,96,76,29,24,53,73,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,71,4,0,2,22,97,99,35,56,20,92,60,94,31,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,77,21,40,13,93,98,6,10,19,58,83,81,54,42,64,47,70,12,18,86,78,28,25,55,49,38,8,61,9,14,30,74,66,72,68,65,17,37,36,5,59,82,79,27,57,96,76,29,24,53,73,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,71,4,0,2,22,97,99,35,56,20,92,60,94,31,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,77,21,40,13,93,98,6,10,19,58,83,81,54,42,64,47,70,12,18,86,78,28,25,55,49,38,8,61,9,14,30,74,66,72,68,65,17,37,36,5,59,82,79,27,57,96,76,29,24,53,73,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,71,4,0,2,22,97,99,35,56,20,92,60,94,31,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,41,19,58,83,81,54,42,64,47,70,12,18,86,78,28,25,55,49,38,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,96,76,29,24,53,73,10,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,77,4,0,2,22,97,99,63,56,20,92,60,94,31,3,26,35,88,84,7,11,43,48,16,69,75
51,58,33,71,21,40,13,93,98,6,10,19,67,83,81,54,42,64,70,47,18,12,25,78,28,86,55,49,38,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,96,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,58,33,71,21,40,13,93,98,6,10,19,67,83,81,54,42,64,70,47,18,12,25,78,28,86,55,49,38,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,96,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,54,42,64,18,3,12,47,86,78,28,25,55,49,26,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,96,76,29,24,53,73,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,77,4,0,2,22,97,99,35,56,20,92,60,94,31,70,38,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,96,42,64,70,47,18,12,86,78,55,25,38,28,49,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,54,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,96,42,64,70,47,18,12,86,78,55,25,38,28,49,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,54,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,96,42,64,70,47,18,12,86,78,55,25,38,28,49,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,54,73,76,29,24,53,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,46,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,54,80,64,70,47,72,12,14,78,28,25,55,49,38,8,61,5,86,30,74,66,18,68,65,17,37,36,9,59,82,79,27,57,96,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,44,23,91,42,90,87,62,39,46,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,54,42,64,47,70,12,18,86,78,28,25,55,49,38,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,96,76,29,24,53,44,41,15,95,89,52,34,85,45,32,50,1,73,23,91,80,90,87,62,39,46,77,4,0,2,22,97,99,63,56,20,92,60,94,31,3,26,35,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,54,42,44,70,47,18,12,25,78,28,86,55,49,38,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,96,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,64,23,91,80,90,87,62,39,46,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,54,42,44,70,47,18,12,25,78,28,86,55,49,38,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,96,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,64,23,91,80,90,87,62,39,46,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,54,42,44,70,47,18,12,25,78,28,86,55,49,38,8,61,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,96,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,64,23,91,80,90,87,62,39,46,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,96,42,64,70,47,18,12,86,78,28,25,55,49,38,8,46,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,54,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,61,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,96,42,64,70,47,18,12,86,78,28,25,55,49,38,8,46,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,54,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,61,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,96,42,64,70,47,18,12,86,78,28,25,55,49,38,8,46,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,54,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,61,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
51,67,33,71,21,40,13,93,98,6,10,19,58,83,81,96,42,64,70,47,18,12,86,78,28,25,55,49,38,8,46,5,14,30,74,66,72,68,65,17,37,36,9,59,82,79,27,57,54,73,76,29,53,24,41,15,95,89,52,34,85,45,32,50,1,44,23,91,80,90,87,62,39,61,31,4,0,2,22,97,99,35,56,20,92,60,94,77,3,26,63,88,84,7,11,43,48,16,69,75
